Category,Food_Item,Travel_Time,Cooking_Status,Quantity,Compliance_Status,Special_Packing_Required,Packing_Guidelines,Image_URL
Fish or Meats,Shrimp,Above 18 hours,Uncooked,more than 5kg,Allowed,No,Use resealable bags or food-grade wrapping paper inside a rigid container (to prevent crushing or exposure to moisture over long travel times).,packing-images\0001.jpg
Fish or Meats,Tuna,3–5 hours,Cooked,more than 5kg,Allowed,No,Perforated plastic containers are sufficient for short travel (keep refrigerated if possible).,packing-images\0002.jpg
Fish or Meats,Tuna,6–8 hours,Cooked,more than 5kg,Allowed,No,Store in perforated plastic containers inside a cooler to maintain freshness.,packing-images\0002.jpg
Fish or Meats,Tuna,9–12 hours,Cooked,more than 5kg,Allowed,No,Keep in perforated plastic containers inside an insulated cooler with ice packs.,packing-images\0002.jpg
Fish or Meats,Tuna,13–18 hours,Cooked,more than 5kg,Allowed,No,Must be in perforated plastic containers within a rigid insulated cooler to prevent spoilage.,packing-images\0002.jpg
Fish or Meats,Tuna,Above 18 hours,Cooked,more than 5kg,Allowed,No,Required in perforated plastic containers placed inside a cooler with dry ice or gel packs for extended preservation.,packing-images\0002.jpg
Fish or Meats,Tuna,3–5 hours,Uncooked,more than 5kg,Allowed,No,Use resealable bags or food-grade wrapping paper.,packing-images\0001.jpg
Fish or Meats,Tuna,6–8 hours,Uncooked,more than 5kg,Allowed,No,Use resealable bags or food-grade wrapping paper. (Ensure airtight sealing for freshness.),packing-images\0001.jpg
Fish or Meats,Tuna,9–12 hours,Uncooked,more than 5kg,Allowed,No,Use resealable bags or food-grade wrapping paper. (Consider extra wrapping or a moisture-proof bag.),packing-images\0001.jpg
Fish or Meats,Tuna,13–18 hours,Uncooked,more than 5kg,Allowed,No,"Use resealable bags or food-grade wrapping paper, plus an additional protective layer (e.g., double wrapping or an extra sealed bag to prevent contamination).",packing-images\0001.jpg
Fish or Meats,Tuna,Above 18 hours,Uncooked,more than 5kg,Allowed,No,Use resealable bags or food-grade wrapping paper inside a rigid container (to prevent crushing or exposure to moisture over long travel times).,packing-images\0001.jpg
Fish or Meats,Crab,3–5 hours,Cooked,more than 5kg,Allowed,No,"Use a sturdy, leak-proof container; minimal refrigeration needed.",packing-images\0002.jpg
Fish or Meats,Crab,6–8 hours,Cooked,more than 5kg,Allowed,No,"Pack in a rigid, leak-proof container with an insulated bag.",packing-images\0002.jpg
Fish or Meats,Crab,9–12 hours,Cooked,more than 5kg,Allowed,No,Store in a hard cooler with ice packs; ensure airtight packaging.,packing-images\0002.jpg
Fish or Meats,Crab,13–18 hours,Cooked,more than 5kg,Allowed,No,"Use a sturdy, insulated cooler with multiple ice packs or dry ice to maintain frozen state.",packing-images\0002.jpg
Fish or Meats,Crab,Above 18 hours,Cooked,more than 5kg,Allowed,No,Heavy-duty insulated container with dry ice or gel packs; secure with additional leak-proof layers.,packing-images\0002.jpg
Fish or Meats,Lobster,3–5 hours,Cooked,more than 5kg,Allowed,No,"Use a sturdy, leak-proof container; minimal refrigeration needed.",packing-images\0002.jpg
Fish or Meats,Lobster,6–8 hours,Cooked,more than 5kg,Allowed,No,"Pack in a rigid, leak-proof container with an insulated bag.",packing-images\0002.jpg
Fish or Meats,Lobster,9–12 hours,Cooked,more than 5kg,Allowed,No,Store in a hard cooler with ice packs; ensure airtight packaging.,packing-images\0002.jpg
Fish or Meats,Lobster,13–18 hours,Cooked,more than 5kg,Allowed,No,"Use a sturdy, insulated cooler with multiple ice packs or dry ice to maintain frozen state.",packing-images\0002.jpg
Fish or Meats,Lobster,Above 18 hours,Cooked,more than 5kg,Allowed,No,Heavy-duty insulated container with dry ice or gel packs; secure with additional leak-proof layers.,packing-images\0002.jpg
Fish or Meats,Lobster,3–5 hours,Uncooked,more than 5kg,Restricted,Yes,"Use insulated coolers with ice packs if needed, but minimal risk of thawing.",packing-images\0003.jpg
Fish or Meats,Lobster,6–8 hours,Uncooked,more than 5kg,Restricted,Yes,Use insulated coolers with ice packs to keep frozen. Ensure leak-proof packaging.,packing-images\0003.jpg
Fish or Meats,Lobster,9–12 hours,Uncooked,more than 5kg,Restricted,Yes,Use high-quality insulated coolers with multiple ice packs. Ensure leak-proof packaging to prevent spills.,packing-images\0003.jpg
Fish or Meats,Lobster,13–18 hours,Uncooked,more than 5kg,Restricted,Yes,Use insulated coolers with sufficient ice packs or dry ice. Ensure airtight and leak-proof packaging.,packing-images\0003.jpg
Fish or Meats,Lobster,Above 18 hours,Uncooked,more than 5kg,Restricted,Yes,Use heavy-duty insulated coolers with dry ice or gel packs. Ensure complete leak-proof and airtight sealing to maintain frozen state.,packing-images\0003.jpg
Fish or Meats,Lamb,3–5 hours,Cooked,more than 5kg,Restricted,Yes,"Use thermal bags if needed, but temperature fluctuations are minimal.",packing-images\0004.jpg
Fish or Meats,Lamb,6–8 hours,Cooked,more than 5kg,Restricted,Yes,Use thermal bags to maintain temperature stability. Ensure proper sealing.,packing-images\0004.jpg
Fish or Meats,Lamb,9–12 hours,Cooked,more than 5kg,Restricted,Yes,Use high-quality thermal bags with an extra insulating layer to retain temperature.,packing-images\0004.jpg
Fish or Meats,Lamb,13–18 hours,Cooked,more than 5kg,Restricted,Yes,"Use thermal bags with additional insulation (e.g., foil lining or gel packs) for prolonged temperature control.",packing-images\0004.jpg
Fish or Meats,Lamb,Above 18 hours,Cooked,more than 5kg,Restricted,Yes,Use heavy-duty thermal bags with gel packs or dry ice inside a secondary insulated container for extended travel.,packing-images\0004.jpg
Fish or Meats,Lamb,3–5 hours,Uncooked,more than 5kg,Allowed,No,Perforated plastic containers are sufficient for short travel (keep refrigerated if possible).,packing-images\0002.jpg
Fish or Meats,Lamb,6–8 hours,Uncooked,more than 5kg,Allowed,No,Store in perforated plastic containers inside a cooler to maintain freshness.,packing-images\0002.jpg
Fish or Meats,Lamb,9–12 hours,Uncooked,more than 5kg,Allowed,No,Keep in perforated plastic containers inside an insulated cooler with ice packs.,packing-images\0002.jpg
Fish or Meats,Lamb,13–18 hours,Uncooked,more than 5kg,Allowed,No,Must be in perforated plastic containers within a rigid insulated cooler to prevent spoilage.,packing-images\0002.jpg
Fish or Meats,Lamb,Above 18 hours,Uncooked,more than 5kg,Allowed,No,Required in perforated plastic containers placed inside a cooler with dry ice or gel packs for extended preservation.,packing-images\0002.jpg
Fish or Meats,Frozen Fish,3–5 hours,Cooked,more than 5kg,Restricted,Yes,"Only if properly frozen and sealed; refrigeration is acceptable for short durations, but freezing is ideal.",packing-images\0024.jpg
Fish or Meats,Frozen Fish,6–8 hours,Cooked,more than 5kg,Restricted,Yes,Must be properly frozen and sealed in airtight packaging to ensure freshness.,packing-images\0024.jpg
Fish or Meats,Frozen Fish,9–12 hours,Cooked,more than 5kg,Restricted,Yes,Required to be frozen and sealed to prevent bacteria growth and preserve quality.,packing-images\0024.jpg
Fish or Meats,Frozen Fish,13–18 hours,Cooked,more than 5kg,Restricted,Yes,"Only allowed if properly frozen and sealed, stored in an insulated container with ice packs for extended travel.",packing-images\0024.jpg
Fish or Meats,Frozen Fish,Above 18 hours,Cooked,more than 5kg,Restricted,Yes,"Must be properly frozen, sealed, and packed in an insulated cooler with dry ice or gel packs for long-term preservation and safety.",packing-images\0024.jpg
Fish or Meats,Frozen Fish,3–5 hours,Uncooked,more than 5kg,Restricted,Yes,"Only if properly frozen and sealed; refrigeration is acceptable for short durations, but freezing is ideal.",packing-images\0024.jpg
Fish or Meats,Frozen Fish,6–8 hours,Uncooked,more than 5kg,Restricted,Yes,Must be properly frozen and sealed in airtight packaging to ensure freshness.,packing-images\0024.jpg
Fish or Meats,Frozen Fish,9–12 hours,Uncooked,more than 5kg,Restricted,Yes,Required to be frozen and sealed to prevent bacteria growth and preserve quality.,packing-images\0024.jpg
Fish or Meats,Frozen Fish,13–18 hours,Uncooked,more than 5kg,Restricted,Yes,"Only allowed if properly frozen and sealed, stored in an insulated container with ice packs for extended travel.",packing-images\0024.jpg
Fish or Meats,Frozen Fish,Above 18 hours,Uncooked,more than 5kg,Restricted,Yes,"Must be properly frozen, sealed, and packed in an insulated cooler with dry ice or gel packs for long-term preservation and safety.",packing-images\0024.jpg
Fish or Meats,Duck,3–5 hours,Cooked,more than 5kg,Allowed,No,Use resealable bags or food-grade wrapping paper.,packing-images\0001.jpg
Fish or Meats,Duck,6–8 hours,Cooked,more than 5kg,Allowed,No,Use resealable bags or food-grade wrapping paper. (Ensure airtight sealing for freshness.),packing-images\0001.jpg
Fish or Meats,Duck,9–12 hours,Cooked,more than 5kg,Allowed,No,Use resealable bags or food-grade wrapping paper. (Consider extra wrapping or a moisture-proof bag.),packing-images\0001.jpg
Fish or Meats,Duck,13–18 hours,Cooked,more than 5kg,Allowed,No,"Use resealable bags or food-grade wrapping paper, plus an additional protective layer (e.g., double wrapping or an extra sealed bag to prevent contamination).",packing-images\0001.jpg
Fish or Meats,Duck,Above 18 hours,Cooked,more than 5kg,Allowed,No,Use resealable bags or food-grade wrapping paper inside a rigid container (to prevent crushing or exposure to moisture over long travel times).,packing-images\0001.jpg
Fish or Meats,Duck,3–5 hours,Uncooked,more than 5kg,Restricted,Yes,Vacuum sealing is optional but helps prevent contamination.,packing-images\0005.jpg
Fish or Meats,Duck,6–8 hours,Uncooked,more than 5kg,Restricted,Yes,Use vacuum-sealed bags to extend freshness and prevent spills.,packing-images\0005.jpg
Fish or Meats,Duck,9–12 hours,Uncooked,more than 5kg,Restricted,Yes,Ensure vacuum-sealed bags are airtight and stored in an insulated cooler.,packing-images\0005.jpg
Fish or Meats,Duck,13–18 hours,Uncooked,more than 5kg,Restricted,Yes,Use high-quality vacuum-sealed bags with an additional protective layer inside an insulated container.,packing-images\0005.jpg
Fish or Meats,Duck,Above 18 hours,Uncooked,more than 5kg,Restricted,Yes,Use reinforced vacuum-sealed bags with dry ice or gel packs inside a heavy-duty insulated cooler for maximum preservation.,packing-images\0005.jpg
Fish or Meats,Anchovies,3–5 hours,Cooked,more than 5kg,Allowed,No,"Use airtight containers to avoid exposure, refrigeration may not be needed.",packing-images\0006.jpg
Fish or Meats,Anchovies,6–8 hours,Cooked,more than 5kg,Allowed,No,"Store in airtight, leak-proof containers with insulation if required.",packing-images\0006.jpg
Fish or Meats,Anchovies,9–12 hours,Cooked,more than 5kg,Allowed,No,Ensure airtight containers are placed in an insulated cooler.,packing-images\0006.jpg
Fish or Meats,Anchovies,13–18 hours,Cooked,more than 5kg,Allowed,No,Use heavy-duty airtight containers with ice packs inside an insulated cooler.,packing-images\0006.jpg
Fish or Meats,Anchovies,Above 18 hours,Cooked,more than 5kg,Allowed,No,Store in reinforced airtight containers with dry ice for extended preservation.,packing-images\0006.jpg
Fish or Meats,Anchovies,3–5 hours,Uncooked,more than 5kg,Allowed,No,"Use insulated coolers with ice packs if needed, but minimal risk of thawing.",packing-images\0003.jpg
Fish or Meats,Anchovies,6–8 hours,Uncooked,more than 5kg,Allowed,No,Use insulated coolers with ice packs to keep frozen. Ensure leak-proof packaging.,packing-images\0003.jpg
Fish or Meats,Anchovies,9–12 hours,Uncooked,more than 5kg,Allowed,No,Use high-quality insulated coolers with multiple ice packs. Ensure leak-proof packaging to prevent spills.,packing-images\0003.jpg
Fish or Meats,Anchovies,13–18 hours,Uncooked,more than 5kg,Allowed,No,Use insulated coolers with sufficient ice packs or dry ice. Ensure airtight and leak-proof packaging.,packing-images\0003.jpg
Fish or Meats,Anchovies,Above 18 hours,Uncooked,more than 5kg,Allowed,No,Use heavy-duty insulated coolers with dry ice or gel packs. Ensure complete leak-proof and airtight sealing to maintain frozen state.,packing-images\0003.jpg
Fish or Meats,Clams,3–5 hours,Cooked,more than 5kg,Restricted,Yes,Vacuum sealing is optional but helps prevent contamination.,packing-images\0005.jpg
Fish or Meats,Clams,6–8 hours,Cooked,more than 5kg,Restricted,Yes,Use vacuum-sealed bags to extend freshness and prevent spills.,packing-images\0005.jpg
Fish or Meats,Clams,9–12 hours,Cooked,more than 5kg,Restricted,Yes,Ensure vacuum-sealed bags are airtight and stored in an insulated cooler.,packing-images\0005.jpg
Fish or Meats,Clams,13–18 hours,Cooked,more than 5kg,Restricted,Yes,Use high-quality vacuum-sealed bags with an additional protective layer inside an insulated container.,packing-images\0005.jpg
Fish or Meats,Clams,Above 18 hours,Cooked,more than 5kg,Restricted,Yes,Use reinforced vacuum-sealed bags with dry ice or gel packs inside a heavy-duty insulated cooler for maximum preservation.,packing-images\0005.jpg
Fish or Meats,Clams,3–5 hours,Uncooked,more than 5kg,Restricted,Yes,Commercial packaging is preferred for hygiene and preservation.,packing-images\0008.jpg
Fish or Meats,Clams,6–8 hours,Uncooked,more than 5kg,Restricted,Yes,Commercial packaging ensures temperature control and prevents spoilage.,packing-images\0008.jpg
Fish or Meats,Clams,9–12 hours,Uncooked,more than 5kg,Restricted,Yes,Commercial packing is crucial to maintain freshness and prevent contamination.,packing-images\0008.jpg
Fish or Meats,Clams,13–18 hours,Uncooked,more than 5kg,Restricted,Yes,Commercially packed food helps maintain quality and ensures proper storage conditions.,packing-images\0008.jpg
Fish or Meats,Clams,Above 18 hours,Uncooked,more than 5kg,Restricted,Yes,Commercial packing is necessary to ensure food safety over long travel durations.,packing-images\0008.jpg
Fish or Meats,Dried Fish,3–5 hours,Cooked,more than 5kg,Allowed,No,Use resealable food-grade bags.,packing-images\0001.jpg
Fish or Meats,Dried Fish,6–8 hours,Cooked,more than 5kg,Allowed,No,Use resealable food-grade bags. (Ensure airtight sealing for freshness.),packing-images\0001.jpg
Fish or Meats,Dried Fish,9–12 hours,Cooked,more than 5kg,Allowed,No,Use resealable food-grade bags. (Consider extra wrapping or a moisture-proof bag.),packing-images\0001.jpg
Fish or Meats,Dried Fish,13–18 hours,Cooked,more than 5kg,Allowed,No,"Use resealable food-grade bags, plus an additional protective layer (e.g., double wrapping or an extra sealed bag to prevent contamination).",packing-images\0001.jpg
Fish or Meats,Dried Fish,Above 18 hours,Cooked,more than 5kg,Allowed,No,Use resealable food-grade bags inside a rigid container (to prevent crushing or exposure to moisture over long travel times).,packing-images\0001.jpg
Fish or Meats,Dried Fish,3–5 hours,Uncooked,more than 5kg,Restricted,Yes,"Use airtight containers to avoid exposure, refrigeration may not be needed.",packing-images\0006.jpg
